"module name","license","repository"
"enquirer@2.3.6","MIT","https://github.com/enquirer/enquirer"
"entities@1.1.2","BSD-2-Clause","https://github.com/fb55/entities"
"entities@2.2.0","BSD-2-Clause","https://github.com/fb55/entities"
"errno@0.1.8","MIT","https://github.com/rvagg/node-errno"
"error-ex@1.3.2","MIT","https://github.com/qix-/node-error-ex"
"error-stack-parser@2.0.6","MIT","https://github.com/stacktracejs/error-stack-parser"
"es-abstract@1.18.0","MIT","https://github.com/ljharb/es-abstract"
"es-to-primitive@1.2.1","MIT","https://github.com/ljharb/es-to-primitive"
"es5-ext@0.10.53","ISC","https://github.com/medikoo/es5-ext"
"es6-iterator@2.0.3","MIT","https://github.com/medikoo/es6-iterator"
"es6-symbol@3.1.3","ISC","https://github.com/medikoo/es6-symbol"
"escalade@3.1.1","MIT","https://github.com/lukeed/escalade"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@2.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escape-string-regexp@4.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp"
"escodegen@2.0.0","BSD-2-Clause","https://github.com/estools/escodegen"
"eslint-config-airbnb-base@14.2.1","MIT","https://github.com/airbnb/javascript"
"eslint-config-airbnb-typescript@12.3.1","MIT","https://github.com/iamturns/eslint-config-airbnb-typescript"
"eslint-config-airbnb@18.2.1","MIT","https://github.com/airbnb/javascript"
"eslint-config-react-app@6.0.0","MIT","https://github.com/facebook/create-react-app"
"eslint-import-resolver-node@0.3.4","MIT","https://github.com/benmosher/eslint-plugin-import"
"eslint-module-utils@2.6.1","MIT","https://github.com/benmosher/eslint-plugin-import"
"eslint-plugin-flowtype@5.7.2","BSD-3-Clause","https://github.com/gajus/eslint-plugin-flowtype"
"eslint-plugin-import@2.23.3","MIT","https://github.com/benmosher/eslint-plugin-import"
"eslint-plugin-jest@24.3.6","MIT","https://github.com/jest-community/eslint-plugin-jest"
"eslint-plugin-jsx-a11y@6.4.1","MIT","https://github.com/evcohen/eslint-plugin-jsx-a11y"
"eslint-plugin-react-hooks@4.2.0","MIT","https://github.com/facebook/react"
"eslint-plugin-react@7.23.2","MIT","https://github.com/yannickcr/eslint-plugin-react"
"eslint-plugin-testing-library@3.10.2","MIT","https://github.com/testing-library/eslint-plugin-testing-library"
"eslint-scope@4.0.3","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-scope@5.1.1","BSD-2-Clause","https://github.com/eslint/eslint-scope"
"eslint-utils@2.1.0","MIT","https://github.com/mysticatea/eslint-utils"
"eslint-visitor-keys@1.3.0","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint-visitor-keys@2.1.0","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint-webpack-plugin@2.5.4","MIT","https://github.com/webpack-contrib/eslint-webpack-plugin"
"eslint@7.27.0","MIT","https://github.com/eslint/eslint"
"espree@7.3.1","BSD-2-Clause","https://github.com/eslint/espree"
"esprima@4.0.1","BSD-2-Clause","https://github.com/jquery/esprima"
"esquery@1.4.0","BSD-3-Clause","https://github.com/estools/esquery"
"esrecurse@4.3.0","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@4.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estraverse@5.2.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estree-walker@0.6.1","MIT","https://github.com/Rich-Harris/estree-walker"
"estree-walker@1.0.1","MIT","https://github.com/Rich-Harris/estree-walker"
"esutils@2.0.3","BSD-2-Clause","https://github.com/estools/esutils"
"etag@1.8.1","MIT","https://github.com/jshttp/etag"
"eth-block-tracker@4.4.3","MIT","https://github.com/kumavis/eth-block-tracker"
"eth-json-rpc-filters@4.2.2","ISC","https://github.com/MetaMask/eth-json-rpc-filters"
"eth-json-rpc-infura@5.1.0","ISC","https://github.com/MetaMask/eth-json-rpc-infura"
"eth-json-rpc-middleware@6.0.0","ISC","https://github.com/kumavis/eth-json-rpc-middleware"
"eth-permit@0.1.9","MIT","https://github.com/dmihal/eth-permit"
"eth-query@2.1.2","ISC","https://github.com/ethereumjs/eth-query"
"eth-rpc-errors@3.0.0","MIT","https://github.com/MetaMask/eth-rpc-errors"
"eth-rpc-errors@4.0.3","MIT","https://github.com/MetaMask/eth-rpc-errors"
"eth-sig-util@1.4.2","ISC","https://github.com/flyswatter/eth-sig-util"
"ethereum-common@0.0.18","MIT","https://github.com/ethereumjs/common"
"ethereum-common@0.2.0","MIT","https://github.com/ethereumjs/common"
"ethereum-cryptography@0.1.3","MIT","https://github.com/ethereum/js-ethereum-cryptography"
"ethereumjs-abi@0.6.8","MIT","https://github.com/axic/ethereumjs-abi"
"ethereumjs-account@2.0.5","MPL-2.0","https://github.com/ethereumjs/ethereumjs-account"
"ethereumjs-block@1.7.1","MPL-2.0","https://github.com/ethereumjs/ethereumjs-block"
"ethereumjs-block@2.2.2","MPL-2.0","https://github.com/ethereumjs/ethereumjs-block"
"ethereumjs-common@1.5.2","MIT","https://github.com/ethereumjs/ethereumjs-common"
"ethereumjs-tx@1.3.7","MPL-2.0","https://github.com/ethereumjs/ethereumjs-tx"
"ethereumjs-tx@2.1.2","MPL-2.0","https://github.com/ethereumjs/ethereumjs-tx"
"ethereumjs-util@5.2.1","MPL-2.0","https://github.com/ethereumjs/ethereumjs-util"
"ethereumjs-util@6.2.1","MPL-2.0","https://github.com/ethereumjs/ethereumjs-util"
"ethereumjs-vm@2.6.0","MPL-2.0","https://github.com/ethereumjs/ethereumjs-vm"
"ethers@5.2.0","MIT","https://github.com/ethers-io/ethers.js"
"ethjs-util@0.1.6","MIT","https://github.com/ethjs/ethjs-util"
"event-stream@4.0.1","MIT","https://github.com/dominictarr/event-stream"
"eventemitter3@4.0.7","MIT","https://github.com/primus/eventemitter3"
"events@3.3.0","MIT","https://github.com/Gozala/events"
"eventsource@1.1.0","MIT","https://github.com/EventSource/eventsource"
"evp_bytestokey@1.0.3","MIT","https://github.com/crypto-browserify/EVP_BytesToKey"
"exec-sh@0.3.6","MIT","https://github.com/tsertkov/exec-sh"
"execa@1.0.0","MIT","https://github.com/sindresorhus/execa"
"execa@4.1.0","MIT","https://github.com/sindresorhus/execa"
"exit@0.1.2","MIT","https://github.com/cowboy/node-exit"
"expand-brackets@2.1.4","MIT","https://github.com/jonschlinkert/expand-brackets"
"expect@26.6.2","MIT","https://github.com/facebook/jest"
"express@4.17.1","MIT","https://github.com/expressjs/express"
"ext@1.4.0","ISC","https://github.com/medikoo/es5-ext/tree/ext"
"extend-shallow@2.0.1","MIT","https://github.com/jonschlinkert/extend-shallow"
"extend-shallow@3.0.2","MIT","https://github.com/jonschlinkert/extend-shallow"
"extend@3.0.2","MIT","https://github.com/justmoon/node-extend"
"extglob@2.0.4","MIT","https://github.com/micromatch/extglob"
"extsprintf@1.3.0","MIT","https://github.com/davepacheco/node-extsprintf"
"extsprintf@1.4.0","MIT","https://github.com/davepacheco/node-extsprintf"
"fake-merkle-patricia-tree@1.0.1","ISC","https://github.com/kumavis/fake-merkle-patricia-tree"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-glob@3.2.5","MIT","https://github.com/mrmlnc/fast-glob"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-levenshtein@2.0.6","MIT","https://github.com/hiddentao/fast-levenshtein"
"fast-safe-stringify@2.0.7","MIT","https://github.com/davidmarkclements/fast-safe-stringify"
"fastq@1.11.0","ISC","https://github.com/mcollina/fastq"
"faye-websocket@0.11.4","Apache-2.0","https://github.com/faye/faye-websocket-node"
"fb-watchman@2.0.1","Apache-2.0","https://github.com/facebook/watchman"
"figgy-pudding@3.5.2","ISC","https://github.com/npm/figgy-pudding"
"file-entry-cache@6.0.1","MIT","https://github.com/royriojas/file-entry-cache"
"file-loader@6.1.1","MIT","https://github.com/webpack-contrib/file-loader"
"file-uri-to-path@1.0.0","MIT","https://github.com/TooTallNate/file-uri-to-path"
"filelist@1.0.2","Apache-2.0","https://github.com/mde/filelist"
"filesize@6.1.0","BSD-3-Clause","https://github.com/avoidwork/filesize.js"
"fill-range@4.0.0","MIT","https://github.com/jonschlinkert/fill-range"
"fill-range@7.0.1","MIT","https://github.com/jonschlinkert/fill-range"
"finalhandler@1.1.2","MIT","https://github.com/pillarjs/finalhandler"
"find-cache-dir@2.1.0","MIT","https://github.com/avajs/find-cache-dir"
"find-cache-dir@3.3.1","MIT","https://github.com/avajs/find-cache-dir"
"find-replace@1.0.3","MIT","https://github.com/75lb/find-replace"
"find-root@1.1.0","MIT","https://github.com/js-n/find-root"
"find-up@2.1.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@3.0.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@4.1.0","MIT","https://github.com/sindresorhus/find-up"
"flat-cache@3.0.4","MIT","https://github.com/royriojas/flat-cache"
"flatted@3.1.1","ISC","https://github.com/WebReflection/flatted"
"flatten@1.0.3","MIT","https://github.com/mk-pmb/flatten-js"
"flush-write-stream@1.1.1","MIT","https://github.com/mafintosh/flush-write-stream"
"follow-redirects@1.14.1","MIT","https://github.com/follow-redirects/follow-redirects"
"for-in@1.0.2","MIT","https://github.com/jonschlinkert/for-in"
"forever-agent@0.6.1","Apache-2.0","https://github.com/mikeal/forever-agent"
"fork-ts-checker-webpack-plugin@4.1.6","MIT","https://github.com/TypeStrong/fork-ts-checker-webpack-plugin"
"form-data@2.3.3","MIT","https://github.com/form-data/form-data"
"form-data@3.0.1","MIT","https://github.com/form-data/form-data"
"forwarded@0.1.2","MIT","https://github.com/jshttp/forwarded"
"fragment-cache@0.2.1","MIT","https://github.com/jonschlinkert/fragment-cache"
"fresh@0.5.2","MIT","https://github.com/jshttp/fresh"
"from2@2.3.0","MIT","https://github.com/hughsk/from2"
"from@0.1.7","MIT","https://github.com/dominictarr/from"
"fs-extra@7.0.1","MIT","https://github.com/jprichardson/node-fs-extra"
"fs-extra@8.1.0","MIT","https://github.com/jprichardson/node-fs-extra"
"fs-extra@9.1.0","MIT","https://github.com/jprichardson/node-fs-extra"
"fs-minipass@2.1.0","ISC","https://github.com/npm/fs-minipass"
"fs-write-stream-atomic@1.0.10","ISC","https://github.com/npm/fs-write-stream-atomic"
"fs.realpath@1.0.0","ISC","https://github.com/isaacs/fs.realpath"
"fsevents@1.2.13","MIT","https://github.com/strongloop/fsevents"
"fsevents@2.3.2","MIT","https://github.com/fsevents/fsevents"
"function-bind@1.1.1","MIT","https://github.com/Raynos/function-bind"
"functional-red-black-tree@1.0.1","MIT","https://github.com/mikolalysenko/functional-red-black-tree"
"gensync@1.0.0-beta.2","MIT","https://github.com/loganfsmyth/gensync"
"get-caller-file@2.0.5","ISC","https://github.com/stefanpenner/get-caller-file"
"get-intrinsic@1.1.1","MIT","https://github.com/ljharb/get-intrinsic"
"get-own-enumerable-property-symbols@3.0.2","ISC","https://github.com/mightyiam/get-own-enumerable-property-symbols"
"get-package-type@0.1.0","MIT","https://github.com/cfware/get-package-type"
"get-stream@4.1.0","MIT","https://github.com/sindresorhus/get-stream"
"get-stream@5.2.0","MIT","https://github.com/sindresorhus/get-stream"
"get-value@2.0.6","MIT","https://github.com/jonschlinkert/get-value"
"getpass@0.1.7","MIT","https://github.com/arekinath/node-getpass"
"glob-parent@3.1.0","ISC","https://github.com/es128/glob-parent"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent"
"glob@7.1.7","ISC","https://github.com/isaacs/node-glob"
"global-modules@2.0.0","MIT","https://github.com/jonschlinkert/global-modules"
"global-prefix@3.0.0","MIT","https://github.com/jonschlinkert/global-prefix"
"global@4.4.0","MIT","https://github.com/Raynos/global"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"globals@12.4.0","MIT","https://github.com/sindresorhus/globals"
"globals@13.8.0","MIT","https://github.com/sindresorhus/globals"
"globby@11.0.1","MIT","https://github.com/sindresorhus/globby"
"globby@11.0.3","MIT","https://github.com/sindresorhus/globby"
"globby@6.1.0","MIT","https://github.com/sindresorhus/globby"
"graceful-fs@4.2.6","ISC","https://github.com/isaacs/node-graceful-fs"
"grommet-icons@4.5.0","Apache-2.0","https://github.com/grommet/grommet-icons"
"grommet-styles@0.2.0","Apache-2.0","https://github.com/grommet/grommet-styles"
"grommet@2.17.2","Apache-2.0","https://github.com/grommet/grommet"
"growly@1.3.0","MIT","https://github.com/theabraham/growly"
"gzip-size@5.1.1","MIT","https://github.com/sindresorhus/gzip-size"
"gzip-size@6.0.0","MIT","https://github.com/sindresorhus/gzip-size"
"handle-thing@2.0.1","MIT","https://github.com/indutny/handle-thing"
"har-schema@2.0.0","ISC","https://github.com/ahmadnassri/har-schema"
"har-validator@5.1.5","MIT","https://github.com/ahmadnassri/node-har-validator"
"harmony-reflect@1.6.2","(Apache-2.0 OR MPL-1.1)","git+https://tvcutsem@github.com/tvcutsem/harmony-reflect"
"has-bigints@1.0.1","MIT","https://github.com/ljharb/has-bigints"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-symbols@1.0.2","MIT","https://github.com/inspect-js/has-symbols"
"has-value@0.3.1","MIT","https://github.com/jonschlinkert/has-value"
"has-value@1.0.0","MIT","https://github.com/jonschlinkert/has-value"
"has-values@0.1.4","MIT","https://github.com/jonschlinkert/has-values"
"has-values@1.0.0","MIT","https://github.com/jonschlinkert/has-values"
"has@1.0.3","MIT","https://github.com/tarruda/has"
"hash-base@3.1.0","MIT","https://github.com/crypto-browserify/hash-base"
"hash.js@1.1.3","MIT","https://github.com/indutny/hash.js"
"hash.js@1.1.7","MIT","https://github.com/indutny/hash.js"
"he@1.2.0","MIT","https://github.com/mathiasbynens/he"
"hex-color-regex@1.1.0","MIT","https://github.com/regexps/hex-color-regex"
"history@4.10.1","MIT","https://github.com/ReactTraining/history"
"hmac-drbg@1.0.1","MIT","https://github.com/indutny/hmac-drbg"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics"
"hoopy@0.1.4","MIT","git+https://gitlab.com/philbooth/hoopy"
"hosted-git-info@2.8.9","ISC","https://github.com/npm/hosted-git-info"
"hpack.js@2.1.6","MIT","https://github.com/indutny/hpack.js"
"hsl-regex@1.0.0","MIT","https://github.com/regexps/hsl-regex"
"hsla-regex@1.0.0","MIT","https://github.com/regexps/hsla-regex"
"html-encoding-sniffer@2.0.1","MIT","https://github.com/jsdom/html-encoding-sniffer"
"html-entities@1.4.0","MIT","https://github.com/mdevils/node-html-entities"
"html-escaper@2.0.2","MIT","https://github.com/WebReflection/html-escaper"
"html-minifier-terser@5.1.1","MIT","https://github.com/DanielRuf/html-minifier-terser"
"html-webpack-plugin@4.5.0","MIT","https://github.com/jantimon/html-webpack-plugin"
"htmlparser2@3.10.1","MIT","https://github.com/fb55/htmlparser2"
"http-deceiver@1.2.7","MIT","https://github.com/indutny/http-deceiver"
"http-errors@1.6.3","MIT","https://github.com/jshttp/http-errors"
"http-errors@1.7.2","MIT","https://github.com/jshttp/http-errors"
"http-errors@1.7.3","MIT","https://github.com/jshttp/http-errors"
"http-parser-js@0.5.3","MIT","https://github.com/creationix/http-parser-js"
"http-proxy-agent@4.0.1","MIT","https://github.com/TooTallNate/node-http-proxy-agent"
"http-proxy-middleware@0.19.1","MIT","https://github.com/chimurai/http-proxy-middleware"
"http-proxy@1.18.1","MIT","https://github.com/http-party/node-http-proxy"
"http-signature@1.2.0","MIT","https://github.com/joyent/node-http-signature"
"https-browserify@1.0.0","MIT","https://github.com/substack/https-browserify"
"https-proxy-agent@5.0.0","MIT","https://github.com/TooTallNate/node-https-proxy-agent"
"human-signals@1.1.1","Apache-2.0","https://github.com/ehmicky/human-signals"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite"
"icss-utils@4.1.1","ISC","https://github.com/css-modules/icss-utils"
"identicon.js@2.3.3","BSD*","https://github.com/stewartlord/identicon.js"
"identity-obj-proxy@3.0.0","MIT","https://github.com/keyanzhang/identity-obj-proxy"
"ieee754@1.2.1","BSD-3-Clause","https://github.com/feross/ieee754"
"iferr@0.1.5","MIT","https://github.com/shesek/iferr"
"ignore@4.0.6","MIT","https://github.com/kaelzhang/node-ignore"
"ignore@5.1.8","MIT","https://github.com/kaelzhang/node-ignore"
"immediate@3.3.0","MIT","https://github.com/calvinmetcalf/immediate"
"immer@8.0.1","MIT","https://github.com/immerjs/immer"
"import-cwd@2.1.0","MIT","https://github.com/sindresorhus/import-cwd"
"import-fresh@2.0.0","MIT","https://github.com/sindresorhus/import-fresh"
"import-fresh@3.3.0","MIT","https://github.com/sindresorhus/import-fresh"
"import-from@2.1.0","MIT","https://github.com/sindresorhus/import-from"
"import-local@2.0.0","MIT","https://github.com/sindresorhus/import-local"
"import-local@3.0.2","MIT","https://github.com/sindresorhus/import-local"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"indent-string@4.0.0","MIT","https://github.com/sindresorhus/indent-string"
"indexes-of@1.0.1","MIT","https://github.com/dominictarr/indexes-of"
"infer-owner@1.0.4","ISC","https://github.com/npm/infer-owner"
"inflight@1.0.6","ISC","https://github.com/npm/inflight"
"inherits@2.0.1","ISC","https://github.com/isaacs/inherits"
"inherits@2.0.3","ISC","https://github.com/isaacs/inherits"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"ini@1.3.8","ISC","https://github.com/isaacs/ini"
"internal-ip@4.3.0","MIT","https://github.com/sindresorhus/internal-ip"
"internal-slot@1.0.3","MIT","https://github.com/ljharb/internal-slot"
"internmap@2.0.1","ISC","https://github.com/mbostock/internmap"
"ip-regex@2.1.0","MIT","https://github.com/sindresorhus/ip-regex"
"ip@1.1.5","MIT","https://github.com/indutny/node-ip"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js"
"is-absolute-url@2.1.0","MIT","https://github.com/sindresorhus/is-absolute-url"
"is-absolute-url@3.0.3","MIT","https://github.com/sindresorhus/is-absolute-url"
"is-accessor-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-accessor-descriptor"
"is-accessor-descriptor@1.0.0","MIT","https://github.com/jonschlinkert/is-accessor-descriptor"
"is-arguments@1.1.0","MIT","https://github.com/inspect-js/is-arguments"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-arrayish@0.3.2","MIT","https://github.com/qix-/node-is-arrayish"
"is-bigint@1.0.2","MIT","https://github.com/inspect-js/is-bigint"
"is-binary-path@1.0.1","MIT","https://github.com/sindresorhus/is-binary-path"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path"
"is-boolean-object@1.1.1","MIT","https://github.com/inspect-js/is-boolean-object"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer"
"is-callable@1.2.3","MIT","https://github.com/ljharb/is-callable"
"is-ci@2.0.0","MIT","https://github.com/watson/is-ci"
"is-color-stop@1.1.0","MIT","https://github.com/pigcan/is-color-stop"
"is-core-module@2.4.0","MIT","https://github.com/inspect-js/is-core-module"
"is-data-descriptor@0.1.4","MIT","https://github.com/jonschlinkert/is-data-descriptor"
"is-data-descriptor@1.0.0","MIT","https://github.com/jonschlinkert/is-data-descriptor"
"is-date-object@1.0.4","MIT","https://github.com/inspect-js/is-date-object"
"is-descriptor@0.1.6","MIT","https://github.com/jonschlinkert/is-descriptor"
"is-descriptor@1.0.2","MIT","https://github.com/jonschlinkert/is-descriptor"
"is-directory@0.3.1","MIT","https://github.com/jonschlinkert/is-directory"
"is-docker@2.2.1","MIT","https://github.com/sindresorhus/is-docker"
"is-extendable@0.1.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extendable@1.0.1","MIT","https://github.com/jonschlinkert/is-extendable"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-fn@1.0.0","MIT","https://github.com/sindresorhus/is-fn"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-function@1.0.2","MIT","https://github.com/grncdr/js-is-function"
"is-generator-fn@2.1.0","MIT","https://github.com/sindresorhus/is-generator-fn"
"is-glob@3.1.0","MIT","https://github.com/jonschlinkert/is-glob"
"is-glob@4.0.1","MIT","https://github.com/micromatch/is-glob"
"is-hex-prefixed@1.0.0","MIT","https://github.com/SilentCicero/is-hex-prefixed"
"is-module@1.0.0","MIT","https://github.com/component/is-module"
"is-negative-zero@2.0.1","MIT","https://github.com/inspect-js/is-negative-zero"
"is-number-object@1.0.5","MIT","https://github.com/inspect-js/is-number-object"
"is-number@3.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-obj@1.0.1","MIT","https://github.com/sindresorhus/is-obj"
"is-obj@2.0.0","MIT","https://github.com/sindresorhus/is-obj"
"is-path-cwd@2.2.0","MIT","https://github.com/sindresorhus/is-path-cwd"
"is-path-in-cwd@2.1.0","MIT","https://github.com/sindresorhus/is-path-in-cwd"
"is-path-inside@2.1.0","MIT","https://github.com/sindresorhus/is-path-inside"
"is-plain-obj@1.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object"
"is-potential-custom-element-name@1.0.1","MIT","https://github.com/mathiasbynens/is-potential-custom-element-name"
"is-regex@1.1.3","MIT","https://github.com/inspect-js/is-regex"
"is-regexp@1.0.0","MIT","https://github.com/sindresorhus/is-regexp"
"is-resolvable@1.1.0","ISC","https://github.com/shinnn/is-resolvable"
"is-root@2.1.0","MIT","https://github.com/sindresorhus/is-root"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream"
"is-stream@2.0.0","MIT","https://github.com/sindresorhus/is-stream"
"is-string@1.0.6","MIT","https://github.com/ljharb/is-string"
"is-symbol@1.0.4","MIT","https://github.com/inspect-js/is-symbol"
"is-typedarray@1.0.0","MIT","https://github.com/hughsk/is-typedarray"
"is-windows@1.0.2","MIT","https://github.com/jonschlinkert/is-windows"
"is-wsl@1.1.0","MIT","https://github.com/sindresorhus/is-wsl"
"is-wsl@2.2.0","MIT","https://github.com/sindresorhus/is-wsl"
"isarray@0.0.1","MIT","https://github.com/juliangruber/isarray"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isarray@2.0.5","MIT","https://github.com/juliangruber/isarray"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isobject@2.1.0","MIT","https://github.com/jonschlinkert/isobject"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream"
"istanbul-lib-coverage@3.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@4.0.3","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-report@3.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-source-maps@4.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-reports@3.0.2","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"jake@10.8.2","Apache-2.0","https://github.com/jakejs/jake"
"jest-changed-files@26.6.2","MIT","https://github.com/facebook/jest"
"jest-circus@26.6.0","MIT","https://github.com/facebook/jest"
"jest-cli@26.6.3","MIT","https://github.com/facebook/jest"
"jest-config@26.6.3","MIT","https://github.com/facebook/jest"
"jest-diff@26.6.2","MIT","https://github.com/facebook/jest"
"jest-docblock@26.0.0","MIT","https://github.com/facebook/jest"
"jest-each@26.6.2","MIT","https://github.com/facebook/jest"
"jest-environment-jsdom@26.6.2","MIT","https://github.com/facebook/jest"
"jest-environment-node@26.6.2","MIT","https://github.com/facebook/jest"
"jest-get-type@26.3.0","MIT","https://github.com/facebook/jest"
"jest-haste-map@26.6.2","MIT","https://github.com/facebook/jest"
"jest-jasmine2@26.6.3","MIT","https://github.com/facebook/jest"
"jest-leak-detector@26.6.2","MIT","https://github.com/facebook/jest"
"jest-matcher-utils@26.6.2","MIT","https://github.com/facebook/jest"
"jest-message-util@26.6.2","MIT","https://github.com/facebook/jest"
"jest-mock@26.6.2","MIT","https://github.com/facebook/jest"
"jest-pnp-resolver@1.2.2","MIT","https://github.com/arcanis/jest-pnp-resolver"
"jest-regex-util@26.0.0","MIT","https://github.com/facebook/jest"
"jest-resolve-dependencies@26.6.3","MIT","https://github.com/facebook/jest"
"jest-resolve@26.6.0","MIT","https://github.com/facebook/jest"
"jest-resolve@26.6.2","MIT","https://github.com/facebook/jest"
"jest-runner@26.6.3","MIT","https://github.com/facebook/jest"
"jest-runtime@26.6.3","MIT","https://github.com/facebook/jest"
"jest-serializer@26.6.2","MIT","https://github.com/facebook/jest"
"jest-snapshot@26.6.2","MIT","https://github.com/facebook/jest"
"jest-util@26.6.2","MIT","https://github.com/facebook/jest"
"jest-validate@26.6.2","MIT","https://github.com/facebook/jest"
"jest-watch-typeahead@0.6.1","MIT","https://github.com/jest-community/jest-watch-typeahead"
"jest-watcher@26.6.2","MIT","https://github.com/facebook/jest"
"jest-worker@24.9.0","MIT","https://github.com/facebook/jest"
"jest-worker@26.6.2","MIT","https://github.com/facebook/jest"
"jest@26.6.0","MIT","https://github.com/facebook/jest"
"js-sha3@0.5.7","MIT","https://github.com/emn178/js-sha3"
"js-sha3@0.8.0","MIT","https://github.com/emn178/js-sha3"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-yaml@3.14.1","MIT","https://github.com/nodeca/js-yaml"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn"
"jsdom@16.6.0","MIT","https://github.com/jsdom/jsdom"
"jsesc@0.5.0","MIT","https://github.com/mathiasbynens/jsesc"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc"
"json-parse-better-errors@1.0.2","MIT","https://github.com/zkat/json-parse-better-errors"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-rpc-engine@5.4.0","ISC","https://github.com/MetaMask/json-rpc-engine"
"json-rpc-engine@6.1.0","ISC","https://github.com/MetaMask/json-rpc-engine"
"json-rpc-random-id@1.0.1","ISC","https://github.com/kumavis/json-rpc-random-id"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema@0.2.3","AFLv2.1,BSD","https://github.com/kriszyp/json-schema"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json-stable-stringify@1.0.1","MIT","https://github.com/substack/json-stable-stringify"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe"
"json3@3.3.3","MIT","https://github.com/bestiejs/json3"
"json5@1.0.1","MIT","https://github.com/json5/json5"
"json5@2.2.0","MIT","https://github.com/json5/json5"
"jsonfile@4.0.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonfile@6.1.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonify@0.0.0","Public Domain","https://github.com/substack/jsonify"
"jsonparse@1.3.1","MIT","https://github.com/creationix/jsonparse"
"jsprim@1.4.1","MIT","https://github.com/joyent/node-jsprim"
"jsx-ast-utils@3.2.0","MIT","https://github.com/evcohen/jsx-ast-utils"
"keccak@3.0.1","MIT","https://github.com/cryptocoinjs/keccak"
